project,id,game_name_display,review,review_date,combined_rating,annotation_certainty,is-review-bombing,is-rating-game-related,criticism-praise-game-content,criticism-praise-developer-publisher,criticism-praise-ideological,criticism-praise-political,review_bomb_reason,review_bomb_type,source,rating,input_ids,review_length
Firewatch,91871498,Firewatch,Honestly the story wasn't worth the money. Way too fast and linear. If you want to save money just spend an hour watching someone else playing it.,15.09.2017 11:01:33,Nicht empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[ 101 9826 1996 2466 2347 1005 1056 4276 1996 2769 1012 2126 2205 3435
 1998 7399 1012 2065 2017 2215 2000 3828 2769 2074 5247 2019 3178 3666
 2619 2842 2652 2009 1012  102]",34
Firewatch,91871499,Firewatch,"Extremely linear walking simulator with no choices or excitement. Also, Social Justice Warrior developers created this game so do not support their content. Wish I would have never bought this game.",15.09.2017 16:39:55,Nicht empfohlen,100.0,Ja,Ja,Ja,Ja,Ja,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  5186  7399  3788 25837  2007  2053  9804  2030  8277  1012  2036
  1010  2591  3425  6750  9797  2580  2023  2208  2061  2079  2025  2490
  2037  4180  1012  4299  1045  2052  2031  2196  4149  2023  2208  1012
   102]",73
Firewatch,91871500,Firewatch,developer sucks,17.09.2017 22:03:25,Nicht empfohlen,100.0,Ja,Nein,Nein,Ja,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,[  101  9722 19237   102],7
Firewatch,91871501,Firewatch,Crappy game... Finished it in 3 hours. Graphics are good tho,15.09.2017 22:02:21,Nicht empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101 10231  7685  2208  1012  1012  1012  2736  2009  1999  1017  2847
  1012  8389  2024  2204 27793   102]",34
Firewatch,91871502,Firewatch,"It's a really boring walking-simulator that barely has any artistic value. The graphics are all ""stylized"" (They pumped it out for cheap and easy) and the story is mediocre.",20.09.2017 05:46:07,Nicht empfohlen,100.0,Nein,Ja,Ja,Ja,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  2009  1005  1055  1037  2428 11771  3788  1011 25837  2008  4510
  2038  2151  6018  3643  1012  1996  8389  2024  2035  1000 19551  1000
  1006  2027 16486  2009  2041  2005 10036  1998  3733  1007  1998  1996
  2466  2003 19960  3695 16748  1012   102]",79
Firewatch,91871503,Firewatch,"First, I love this game, the story is relaxing and enjoyable. It's atomospheric and at a much slower pace to my other games, could not recommend more.

Now, the negative review is in protest of the developers and how they handled the scandal with pewdiepie which they started. It simply wasn't their place to attack him financially on a topic that the studio wasn't involved in. The original developer who commented on Pewdiepies behaviour has a right to voice their opinion, but to take it to a legal level and affect Pewdiepies revenue, no matter how much Felix makes, was out of line.",13.09.2017 00:19:58,Nicht empfohlen,100.0,Ja,Nein,Ja,Ja,Ja,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  2034  1010  1045  2293  2023  2208  1010  1996  2466  2003 19613
  1998 22249  1012  2009  1005  1055 13787  2891 27921  2594  1998  2012
  1037  2172 12430  6393  2000  2026  2060  2399  1010  2071  2025 16755
  2062  1012  2085  1010  1996  4997  3319  2003  1999  6186  1997  1996
  9797  1998  2129  2027  8971  1996  9446  2007 29071 10265 14756  2029
  2027  2318  1012  2009  3432  2347  1005  1056  2037  2173  2000  2886
  2032 13732  2006  1037  8476  2008  1996  2996  2347  1005  1056  2920
  1999  1012  1996  2434  9722  2040  7034  2006 29071 10265 13046  9164
  2038  1037  2157  2000  2376  2037  5448  1010  2021  2000  2202  2009
  2000  1037  3423  2504  1998  7461 29071 10265 13046  6599  1010  2053
  3043  2129  2172  8383  3084  1010  2001  2041  1997  2240  1012   102]",248
Firewatch,91871504,Firewatch,It's a walking simulator... My fam had a better experience than I did.,21.09.2017 14:41:42,Nicht empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  2009  1005  1055  1037  3788 25837  1012  1012  1012  2026  6904
  2213  2018  1037  2488  3325  2084  1045  2106  1012   102]",43
Firewatch,91871505,Firewatch,"Big potential game, but story not well developed. 
And now developers are complaining about a Youtuber's ""let's play"" making more money than them.

That's really inresponsible from them. And i bought the game because i watched him play!!!!",18.09.2017 17:44:44,Nicht empfohlen,100.0,Ja,Ja,Ja,Ja,Ja,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  2502  4022  2208  1010  2021  2466  2025  2092  2764  1012  1998
  2085  9797  2024 17949  2055  1037  7858  2099  1005  1055  1000  2292
  1005  1055  2377  1000  2437  2062  2769  2084  2068  1012  2008  1005
  1055  2428  1999  6072 26029 19307  2013  2068  1012  1998  1045  4149
  1996  2208  2138  1045  3427  2032  2377   999   999   999   999   102]",121
Firewatch,91871506,Firewatch,"Glad I played it through family share. 
Terribly optimized and a bad story with a cop-out ending.
Overall just another art project walking simulator.
Only good aspects were dialogue, atmosphere, and art style.

Also cannot abide a developer that uses DMCA as a weapon to punish those they deem undesirable.",16.09.2017 20:46:06,Nicht empfohlen,100.0,Nein,Ja,Ja,Ja,Ja,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  5580  1045  2209  2009  2083  2155  3745  1012 16668 23569 27605
  5422  1998  1037  2919  2466  2007  1037  8872  1011  2041  4566  1012
  3452  2074  2178  2396  2622  3788 25837  1012  2069  2204  5919  2020
  7982  1010  7224  1010  1998  2396  2806  1012  2036  3685 11113  5178
  1037  9722  2008  3594  1040 12458  2050  2004  1037  5195  2000 16385
  2216  2027  9266  2213  6151  2229  7895  3468  1012   102]",133
Firewatch,91871507,Firewatch,Very short.,16.09.2017 05:19:42,Nicht empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,[ 101 2200 2460 1012  102],5
Firewatch,91871508,Firewatch,"Basic walking simulator. Starts off with a lot of potential and intrigue, however it eventually devolves into a predictable mess with an inconclusive ending. 

I enjoyed the first half of the game, but the style and stor quickly runs dry. 

Has 0 replay value. Story will not change based on your choices. If you are looking for a fun and inventive indie style game look elsewhere.",16.09.2017 10:12:27,Nicht empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  3937  3788 25837  1012  4627  2125  2007  1037  2843  1997  4022
  1998 20014 27611  1010  2174  2009  2776 16475  4747  6961  2046  1037
 21425  6752  2007  2019  4297  2239 23633  4566  1012  1045  5632  1996
  2034  2431  1997  1996  2208  1010  2021  1996  2806  1998  2358  2953
  2855  3216  4318  1012  2038  1014 15712  3643  1012  2466  2097  2025
  2689  2241  2006  2115  9804  1012  2065  2017  2024  2559  2005  1037
  4569  1998  1999 15338  3512 10271  2806  2208  2298  6974  1012   102]",159
Firewatch,91871509,Firewatch,"Starts with potential, ends with horrible.",24.09.2017 04:09:48,Nicht empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,[ 101 4627 2007 4022 1010 4515 2007 9202 1012  102],10
Firewatch,91871510,Firewatch, Walking simulator with arms of annoying moments.  Its an interactive but shitty B movie. gonna get a refund because it isnt what i thought it was going to be...,16.09.2017 02:05:24,Nicht empfohlen,88.8888888888889,Nein,Ja,Ja,Nein,Ja,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  3788 25837  2007  2608  1997 15703  5312  1012  2049  2019  9123
  2021 28543  1038  3185  1012  6069  2131  1037 25416  8630  2138  2009
  3475  2102  2054  1045  2245  2009  2001  2183  2000  2022  1012  1012
  1012   102]",72
Firewatch,91871511,Firewatch,"20$ on a game that provides you 4-6 hours of gameplay, is a bit to much. the art is spectacular, but story is lacking. If there would be a ""butterfly effect"", which adds replay value and satisfaction. but given i've played through the game once and done with the game i feel 20$ is well overpriced.",14.09.2017 11:12:45,Nicht empfohlen,88.8888888888889,Nein,Ja,Ja,Nein,Ja,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  2322  1002  2006  1037  2208  2008  3640  2017  1018  1011  1020
  2847  1997 11247  1010  2003  1037  2978  2000  2172  1012  1996  2396
  2003 12656  1010  2021  2466  2003 11158  1012  2065  2045  2052  2022
  1037  1000  9112  3466  1000  1010  2029  9909 15712  3643  1998  9967
  1012  2021  2445  1045  1005  2310  2209  2083  1996  2208  2320  1998
  2589  2007  1996  2208  1045  2514  2322  1002  2003  2092  2058 18098
  6610  2094  1012   102]",147
Firewatch,91871512,Firewatch,"I didn't play this game for long, never got into it. And now really wish I could refund it after seeing how they treat youtubers playing their game :/",21.09.2017 02:43:57,Nicht empfohlen,55.55555555555556,Ja,Nein,Ja,Ja,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  1045  2134  1005  1056  2377  2023  2208  2005  2146  1010  2196
  2288  2046  2009  1012  1998  2085  2428  4299  1045  2071 25416  8630
  2009  2044  3773  2129  2027  7438  7858  2869  2652  2037  2208  1024
  1013   102]",75
Firewatch,91871513,Firewatch,And I thought Arma 3 had a lot of boring walking,17.09.2017 06:24:56,Nicht empfohlen,88.88888888888889,Nein,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Campo Santo"" reichten eine DMCA-Beschwerde gegen ein Video ein, das der bekannte YouTuber ""PewDiePie"" zu Firewatch gemacht hatte (d.h. er wurde gezwungen, das Video zu entfernen), nachdem PewDiePie während eines seiner Livestreams eine rassistische Bemerkung geäußert hatte. Viele Spieler gaben daraufhin negative Bewertungen zu Firewatch ab und bezeichneten die Entwickler als ""Social Justice Warrior"" (SJW), oder behaupteten sie würden Zensur unterstützen.",negativ,Steam,,"[  101  1998  1045  2245  2849  2050  1017  2018  1037  2843  1997 11771
  3788   102]",27
