project,id,game_name_display,review,review_date,combined_rating,annotation_certainty,num_annotators,is-review-bombing,is-rating-game-related,criticism-praise-game-content,criticism-praise-developer-publisher,criticism-praise-ideological,criticism-praise-political,review_bomb_reason,review_bomb_type,source,rating,input_ids,review_length
Skyrim - Paid Mods,91872671,The Elder Scrolls V: Skyrim,Congradulations on ruining such a great game and community! I do not nor will I ever recommend this game or platform to others as long as this paid modding scheme is in effect. It's disgusting you try to profit off of others work. Remove the paid mods. Thank you and have a pleasant day.,27.04.2015 07:20:43,Nicht empfohlen,100.0,1,Ja,Nein,Nein,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101 26478 12173  9513  2015  2006 27853  2107  1037  2307  2208  1998
  2451   999  1045  2079  2025  4496  2097  1045  2412 16755  2023  2208
  2030  4132  2000  2500  2004  2146  2004  2023  3825 16913  4667  5679
  2003  1999  3466  1012  2009  1005  1055 19424  2017  3046  2000  5618
  2125  1997  2500  2147  1012  6366  1996  3825 16913  2015  1012  4067
  2017  1998  2031  1037  8242  2154  1012   102]",130
Skyrim - Paid Mods,91872672,The Elder Scrolls V: Skyrim,"After the paywall to mods i could not recommend this game to anyone. I have a played over 450 hours and still not beat the game. That is how much I love this game. Thank Valve for f*cking it up for everyone! 

*I have donated planty to modders. All you need is a donate button.",26.04.2015 10:11:52,Nicht empfohlen,100.0,1,Ja,Nein,Ja,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  2044  1996  3477  9628  2000 16913  2015  1045  2071  2025 16755
  2023  2208  2000  3087  1012  1045  2031  1037  2209  2058 10332  2847
  1998  2145  2025  3786  1996  2208  1012  2008  2003  2129  2172  1045
  2293  2023  2208  1012  4067 10764  2005  1042  1008 23616  2075  2009
  2039  2005  3071   999  1008  1045  2031  6955  3269  2100  2000 16913
 13375  1012  2035  2017  2342  2003  1037 21357  6462  1012   102]",135
Skyrim - Paid Mods,91872673,The Elder Scrolls V: Skyrim,Dark times ahead for pc gamers,26.04.2015 07:21:30,Nicht empfohlen,100.0,1,Ja,Nein,Nein,Nein,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,[  101  2601  2335  3805  2005  7473 27911  2015   102],17
Skyrim - Paid Mods,91872674,The Elder Scrolls V: Skyrim,"Mods are the only thing that made this game fun for so long. Now they want us to pay for mods that have no sort of quality control at all. What a stupid, terrible idea.",26.04.2015 20:59:13,Nicht empfohlen,100.0,1,Ja,Nein,Nein,Nein,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101 16913  2015  2024  1996  2069  2518  2008  2081  2023  2208  4569
  2005  2061  2146  1012  2085  2027  2215  2149  2000  3477  2005 16913
  2015  2008  2031  2053  4066  1997  3737  2491  2012  2035  1012  2054
  1037  5236  1010  6659  2801  1012   102]",84
Skyrim - Paid Mods,91872675,The Elder Scrolls V: Skyrim,Just joining the hate waggon,27.04.2015 13:36:51,Nicht empfohlen,100.0,1,Ja,Nein,Nein,Nein,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,[  101  2074  5241  1996  5223 11333 13871  2239   102],16
Skyrim - Paid Mods,91872676,The Elder Scrolls V: Skyrim,Used to be the symbol of pc gaming superiority.  Now Valve and Bethesda have ruined it with paid mods.  Such a horrible idea for so many reasons.  Screw you Valve and Bethesda,27.04.2015 02:41:26,Nicht empfohlen,100.0,1,Ja,Nein,Nein,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  2109  2000  2022  1996  6454  1997  7473 10355 19113  1012  2085
 10764  1998  7014  2229  2850  2031  9868  2009  2007  3825 16913  2015
  1012  2107  1037  9202  2801  2005  2061  2116  4436  1012 11224  2017
 10764  1998  7014  2229  2850   102]",78
Skyrim - Paid Mods,91872677,The Elder Scrolls V: Skyrim,"Valve introduced paid workshop mods for Skyrim, booo Bethesda, booo.",26.04.2015 11:41:26,Nicht empfohlen,100.0,1,Ja,Nein,Nein,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101 10764  3107  3825  8395 16913  2015  2005  3712 20026  1010 22017
  2080  7014  2229  2850  1010 22017  2080  1012   102]",37
Skyrim - Paid Mods,91872678,The Elder Scrolls V: Skyrim,"Paying for mods?  The only thing you should pay for is the base game, and the base game is not really that great without mods.  I've been playing beth games since morrowind, i couldn't imagine paying for the thousands of mods I've used, or getting paid for the dozen or so mods i've released.

You have to be insane to think this will result in anything positiive.",26.04.2015,Nicht empfohlen,100.0,1,Ja,Nein,Ja,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Metacritic,0.0,"[  101  7079  2005 16913  2015  1029  1996  2069  2518  2017  2323  3477
  2005  2003  1996  2918  2208  1010  1998  1996  2918  2208  2003  2025
  2428  2008  2307  2302 16913  2015  1012  1045  1005  2310  2042  2652
  7014  2399  2144 19084 22254  1010  1045  2481  1005  1056  5674  7079
  2005  1996  5190  1997 16913  2015  1045  1005  2310  2109  1010  2030
  2893  3825  2005  1996  6474  2030  2061 16913  2015  1045  1005  2310
  2207  1012  2017  2031  2000  2022  9577  2000  2228  2023  2097  2765
  1999  2505 13433 28032  6137  3726  1012   102]",176
Skyrim - Paid Mods,91872679,The Elder Scrolls V: Skyrim,"Paid mods aren't the way to go, Valve and Bethesda. You should've known better. I will never buy a mod and support them. Way to kill your game.   ggwp",26.04.2015,Nicht empfohlen,100.0,1,Ja,Nein,Nein,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Metacritic,0.0,"[  101  3825 16913  2015  4995  1005  1056  1996  2126  2000  2175  1010
 10764  1998  7014  2229  2850  1012  2017  2323  1005  2310  2124  2488
  1012  1045  2097  2196  4965  1037 16913  1998  2490  2068  1012  2126
  2000  3102  2115  2208  1012  1043  2290  2860  2361   102]",89
Skyrim - Paid Mods,91872680,The Elder Scrolls V: Skyrim,Skyrim will now go down as the game that killed modding.,27.04.2015 09:14:39,Nicht empfohlen,66.66666666666666,3,Ja,Nein,Nein,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  3712 20026  2097  2085  2175  2091  2004  1996  2208  2008  2730
 16913  4667  1012   102]",30
Skyrim - Paid Mods,91872681,The Elder Scrolls V: Skyrim,"Steam and Bethesda are desperately trying to squeeze as much money from their customers as they possibly can, to the detriment of the gaming community as a whole. Paid mods ruins this game. Terrible mechanisms come into play through their introduction, for instance mod theft, people pulling free mods because of that, the encouragement of developers to release unfinished content (because they can make money on modders fixing their games). It could be viewed as an attempt by steam to monopolize the modding scene by encouraging modders to abandon free alternatives like Nexus to make a few bucks (a measly 25% of the profit).

Steam needs competitors! Perhaps GOG Galaxy could be one.",27.04.2015,Nicht empfohlen,77.77777777777777,3,Ja,Nein,Nein,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Metacritic,0.0,"[  101  5492  1998  7014  2229  2850  2024  9652  2667  2000 11025  2004
  2172  2769  2013  2037  6304  2004  2027  4298  2064  1010  2000  1996
 20010 20026  4765  1997  1996 10355  2451  2004  1037  2878  1012  3825
 16913  2015  8435  2023  2208  1012  6659 10595  2272  2046  2377  2083
  2037  4955  1010  2005  6013 16913 11933  1010  2111  4815  2489 16913
  2015  2138  1997  2008  1010  1996 15846  1997  9797  2000  2713 14342
  4180  1006  2138  2027  2064  2191  2769  2006 16913 13375 15887  2037
  2399  1007  1012  2009  2071  2022  7021  2004  2019  3535  2011  5492
  2000 18847 18155  4697  1996 16913  4667  3496  2011 11434 16913 13375
  2000 10824  2489 15955  2066 26041  2000  2191  1037  2261 14189  1006
  1037  2033  3022  2135  2423  1003  1997  1996  5618  1007  1012  5492
  3791 10159   999  3383  2175  2290  9088  2071  2022  2028  1012   102]",264
Skyrim - Paid Mods,91872682,The Elder Scrolls V: Skyrim,"Valve and Bethesda think it's alright to put mods behind a paywall, then fine. I think the game sucks now and as a result, here's a negative review for your game. Sucks to be you f***ers.",27.04.2015 02:16:18,Nicht empfohlen,66.66666666666666,3,Ja,Ja,Ja,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101 10764  1998  7014  2229  2850  2228  2009  1005  1055 10303  2000
  2404 16913  2015  2369  1037  3477  9628  1010  2059  2986  1012  1045
  2228  1996  2208 19237  2085  1998  2004  1037  2765  1010  2182  1005
  1055  1037  4997  3319  2005  2115  2208  1012 19237  2000  2022  2017
  1042  1008  1008  1008  9413  2015  1012   102]",107
Skyrim - Paid Mods,91872683,The Elder Scrolls V: Skyrim,"This game is a story about how decades of communities based around learning, helpfulness, and sharing can be torn apart by greed. It's a very sad tale that will hopefully be treated as a cautionary one by similar communities in the future lest the story repeat itself.",26.04.2015 03:12:29,Nicht empfohlen,66.66666666666666,3,Ja,Nein,Ja,Nein,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  2023  2208  2003  1037  2466  2055  2129  5109  1997  4279  2241
  2105  4083  1010 14044  2791  1010  1998  6631  2064  2022  7950  4237
  2011 22040  1012  2009  1005  1055  1037  2200  6517  6925  2008  2097
 11504  2022  5845  2004  1037 14046  5649  2028  2011  2714  4279  1999
  1996  2925 26693  1996  2466  9377  2993  1012   102]",109
