project,id,game_name_display,review,review_date,combined_rating,annotation_certainty,num_annotators,is-review-bombing,is-rating-game-related,criticism-praise-game-content,criticism-praise-developer-publisher,criticism-praise-ideological,criticism-praise-political,review_bomb_reason,review_bomb_type,source,rating,input_ids,review_length
Assassin's Creed Unity,91871135,Assassin's Creed Unity,"Game works fine, Combat is not so brain dead like other assasin creed games.",30.06.2019 17:25:47,Empfohlen,100.0,3,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  2208  2573  2986  1010  4337  2003  2025  2061  4167  2757  2066
  2060  4632 21369  2078 16438  2399  1012   102]",38
Assassin's Creed Unity,91871136,Assassin's Creed Unity,"Story based, it's kinda subpar compared to the story of the past ACs but the graphics are stunning and the movement is so fluid. Definitely a great buy. I know the past hasn't been kind to this game but all the bugs or glitches are gone, so I'll definitely recommend it.",23.04.2019 06:36:43,Empfohlen,100.0,3,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  2466  2241  1010  2009  1005  1055 17704  4942 19362  4102  2000
  1996  2466  1997  1996  2627  9353  2015  2021  1996  8389  2024 14726
  1998  1996  2929  2003  2061  8331  1012  5791  1037  2307  4965  1012
  1045  2113  1996  2627  8440  1005  1056  2042  2785  2000  2023  2208
  2021  2035  1996 12883  2030  1043 15909  8376  2024  2908  1010  2061
  1045  1005  2222  5791 16755  2009  1012   102]",130
Assassin's Creed Unity,91871137,Assassin's Creed Unity,"really well made and insanely genuine graphics
insane gameplay and a really good story about Arno",07.07.2019 11:41:44,Empfohlen,88.8888888888889,3,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  2428  2092  2081  1998  9577  2135 10218  8389  9577 11247  1998
  1037  2428  2204  2466  2055 12098  3630   102]",37
Assassin's Creed Unity,91871138,Assassin's Creed Unity,this game is  AWSOME!!!,26.07.2019 10:59:03,Empfohlen,100.0,3,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,[  101  2023  2208  2003 22091 14045   999   999   999   102],21
Assassin's Creed Unity,91871139,Assassin's Creed Unity,"Awesome setting, surprisingly few bugs, great story and protagonist, but the controls are ABYSMAL!  I really want to like this, and mostly I do, but this game feels like its fighting me. The difficulty sometimes seems cheap, like the controls or a stupidly long finisher animation costing you your life or allowing the enemies to reach the alarms. Getting all the stupid badges is a real grind. In fact, ""grind"" is a good word to describe the negatives here. 100% this and you'll have spent a massive amount of time doing it. Even so, its a real achievement and obviously a lot of work went into this game. Incredible detail, awesome customization options, a massive world and the graphics are absolutely gorgeous. With a bit more polish and streamlining it could have been one of the best in the series. 7.5 out of 10, awesome game that gets in it's own way a bit too often...but it grows on you.",25.08.2019 04:41:24,Empfohlen,88.88888888888889,3,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101 12476  4292  1010 10889  2261 12883  1010  2307  2466  1998 10191
  1010  2021  1996  7711  2024 11113  7274  9067   999  1045  2428  2215
  2000  2066  2023  1010  1998  3262  1045  2079  1010  2021  2023  2208
  5683  2066  2049  3554  2033  1012  1996  7669  2823  3849 10036  1010
  2066  1996  7711  2030  1037  5236  2135  2146  3926  2121  7284 22173
  2017  2115  2166  2030  4352  1996  6716  2000  3362  1996 29034  1012
  2893  2035  1996  5236 23433  2003  1037  2613 23088  1012  1999  2755
  1010  1000 23088  1000  2003  1037  2204  2773  2000  6235  1996  4997
  2015  2182  1012  2531  1003  2023  1998  2017  1005  2222  2031  2985
  1037  5294  3815  1997  2051  2725  2009  1012  2130  2061  1010  2049
  1037  2613  6344  1998  5525  1037  2843  1997  2147  2253  2046  2023
  2208  1012  9788  6987  1010 12476  7661  3989  7047  1010  1037  5294
  2088  1998  1996  8389  2024  7078  9882  1012  2007  1037  2978  2062
  3907  1998  5460 16992  2009  2071  2031  2042  2028  1997  1996  2190
  1999  1996  2186  1012  1021  1012  1019  2041  1997  2184  1010 12476
  2208  2008  4152  1999  2009  1005  1055  2219  2126  1037  2978  2205
  2411  1012  1012  1012  2021  2009  7502  2006  2017  1012   102]",393
Assassin's Creed Unity,91871140,Assassin's Creed Unity,"Thanks Ubisoft, for the exemplary gesture of donating $500,000 for the reconstruction of the Notre-Dame Cathedral and for giving away this amazing game so anyone can be able to experience the beauty and majesty of the centuries-old historical building.",21.04.2019 13:49:36,Empfohlen,88.88888888888889,3,Ja,Ja,Ja,Ja,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  4283  1057 18477 15794  1010  2005  1996 27792  9218  1997 24260
  3436  1002  3156  1010  2199  2005  1996  8735  1997  1996 10289  1011
  8214  5040  1998  2005  3228  2185  2023  6429  2208  2061  3087  2064
  2022  2583  2000  3325  1996  5053  1998  9995  1997  1996  4693  1011
  2214  3439  2311  1012   102]",101
Assassin's Creed Unity,91871141,Assassin's Creed Unity,CRAZY AND SO NICE GAME,30.06.2019 17:05:53,Empfohlen,88.88888888888889,3,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,[ 101 4689 1998 2061 3835 2208  102],7
Assassin's Creed Unity,91871142,Assassin's Creed Unity,Notre Dame <3,21.04.2019 02:23:07,Empfohlen,77.77777777777779,3,Ja,Ja,Nein,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,[  101 10289  8214  1026  1017   102],11
Assassin's Creed Unity,91871143,Assassin's Creed Unity,"This was a great game!!! I played the game after Ubisoft had fixed all its issues. That being said the positivity brought by this game in light of the tragic event with the Notre Dame cathedral, makes me proud to have played this game.",19.04.2019 22:16:04,Empfohlen,77.77777777777779,3,Ja,Ja,Ja,Ja,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  2023  2001  1037  2307  2208   999   999   999  1045  2209  1996
  2208  2044  1057 18477 15794  2018  4964  2035  2049  3314  1012  2008
  2108  2056  1996 13433 28032  7730  2716  2011  2023  2208  1999  2422
  1997  1996 13800  2724  2007  1996 10289  8214  5040  1010  3084  2033
  7098  2000  2031  2209  2023  2208  1012   102]",109
Assassin's Creed Unity,91871144,Assassin's Creed Unity,"I bought this on sale for about $12 to play with my brother, since we didn't have any games in common. This game got a lot of (fair) negative feedback. The state of the game now is functional and mostly fun to play. I try to get an hour out of every dollar i pay for a particular game and I got that from this game",13.05.2019 07:20:30,Empfohlen,100.0,3,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  1045  4149  2023  2006  5096  2005  2055  1002  2260  2000  2377
  2007  2026  2567  1010  2144  2057  2134  1005  1056  2031  2151  2399
  1999  2691  1012  2023  2208  2288  1037  2843  1997  1006  4189  1007
  4997 12247  1012  1996  2110  1997  1996  2208  2085  2003  8360  1998
  3262  4569  2000  2377  1012  1045  3046  2000  2131  2019  3178  2041
  1997  2296  7922  1045  3477  2005  1037  3327  2208  1998  1045  2288
  2008  2013  2023  2208   102]",153
Assassin's Creed Unity,91871145,Assassin's Creed Unity,"Amazing game, definetly a must buy.",29.05.2019 20:32:24,Empfohlen,77.77777777777777,3,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,[  101  6429  2208  1010  9375 14626  1037  2442  4965  1012   102],21
Assassin's Creed Unity,91871146,Assassin's Creed Unity,It's worth it for spending some time in 18th century Paris. Wouldn't recommend it at full price but definitely worth it during a sale.,11.08.2019 08:51:20,Empfohlen,55.55555555555556,3,Ja,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  2009  1005  1055  4276  2009  2005  5938  2070  2051  1999  4985
  2301  3000  1012  2876  1005  1056 16755  2009  2012  2440  3976  2021
  5791  4276  2009  2076  1037  5096  1012   102]",63
Assassin's Creed Unity,91871147,Assassin's Creed Unity,"I've had this game for a while and figured I'd just give it a quick review. It's a fun game, not amazing but the graphics are pretty damn good and IMO it has the best assassination animations of any AC game all the way up to Odyssey. This game, again IMO, has probably the best stealth in the series so far. You get quite a large arsenal of tools to use for stealth like the smoke bombs, phantom blades, berserker blades, poison bombs, stun grenades, etc. The parkour is also SUPER satisfying once you get the hang of it. The character customization is alright, better than every game before AC4 but Origins/Odyssey do it better. Overall, it's a fun game. The stealth is great and combined with the parkour you'll feel like a real assassin. I give this game an 8/10 (not 10/10 because the story's a fucking bore fest).",20.06.2019 04:20:52,Empfohlen,100.0,3,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  1045  1005  2310  2018  2023  2208  2005  1037  2096  1998  6618
  1045  1005  1040  2074  2507  2009  1037  4248  3319  1012  2009  1005
  1055  1037  4569  2208  1010  2025  6429  2021  1996  8389  2024  3492
  4365  2204  1998 10047  2080  2009  2038  1996  2190 10102  7284  2015
  1997  2151  9353  2208  2035  1996  2126  2039  2000 18735  1012  2023
  2208  1010  2153 10047  2080  1010  2038  2763  1996  2190 22150  1999
  1996  2186  2061  2521  1012  2017  2131  3243  1037  2312  9433  1997
  5906  2000  2224  2005 22150  2066  1996  5610  9767  1010 11588 10491
  1010  2022 22573 25074  2099 10491  1010  9947  9767  1010 24646  2078
 21914  1010  4385  1012  1996  2380  8162  2003  2036  3565 17087  2320
  2017  2131  1996  6865  1997  2009  1012  1996  2839  7661  3989  2003
 10303  1010  2488  2084  2296  2208  2077  9353  2549  2021  7321  1013
 18735  2079  2009  2488  1012  3452  1010  2009  1005  1055  1037  4569
  2208  1012  1996 22150  2003  2307  1998  4117  2007  1996  2380  8162
  2017  1005  2222  2514  2066  1037  2613 12025  1012  1045  2507  2023
  2208  2019  1022  1013  2184  1006  2025  2184  1013  2184  2138  1996
  2466  1005  1055  1037  8239  8501 17037  1007  1012   102]",385
Assassin's Creed Unity,91871148,Assassin's Creed Unity,imo origins better,29.06.2019 22:13:27,Empfohlen,55.55555555555555,3,Nein,Ja,Nein,Nein,Ja,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,[  101 10047  2080  7321  2488   102],11
Assassin's Creed Unity,91871149,Assassin's Creed Unity,"To the guy who complained about the English accents in a french setting: Literally just change the language to french and stop getting your panties in a bunch. 

The bugs that are in the game aren't even that bad lol. Co-op is fun as hell and the customisation element is on point. parkour is very smooth as well. People are way too nit picky about this game. It has come a long way since 2014",04.06.2019 23:51:55,Empfohlen,77.77777777777779,3,Nein,Ja,Ja,Nein,Ja,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  2000  1996  3124  2040 10865  2055  1996  2394 24947  1999  1037
  2413  4292  1024  6719  2074  2689  1996  2653  2000  2413  1998  2644
  2893  2115 12095  1999  1037  9129  1012  1996 12883  2008  2024  1999
  1996  2208  4995  1005  1056  2130  2008  2919  8840  2140  1012  2522
  1011  6728  2003  4569  2004  3109  1998  1996  7661  6648  5783  2003
  2006  2391  1012  2380  8162  2003  2200  5744  2004  2092  1012  2111
  2024  2126  2205  9152  2102  4060  2100  2055  2023  2208  1012  2009
  2038  2272  1037  2146  2126  2144  2297   102]",180
Assassin's Creed Unity,91871150,Assassin's Creed Unity,"I really liked this one.  I've played all of the AC series in order, but I've played them several years after launch.  So I've just play Unity in January of 2019 and all of the bugs from launch were fixed.  The game ran smoothly on my older rig except for chapter 9.  Regardless, this was a great game.  I wasn't excited for it, as revolutionary France isn't particularly interesting to me, but I found Paris to be beautiful and the game play fun.  After having just come off of Black Flag and Freedom Cry, the way you go about sneaking around is a bit different.  There are few bushes or corn fields to hid in, but you have the ability to  crouch and you only have one hidden blade rather than two, which most players would have probably gotten used to if they've been playing since the beginning of the series.  I still think Black Flag is the most fun up to this point, but this is great, has a great story, great setting, and the game play is fun.",29.06.2019 21:16:29,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Ja,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  1045  2428  4669  2023  2028  1012  1045  1005  2310  2209  2035
  1997  1996  9353  2186  1999  2344  1010  2021  1045  1005  2310  2209
  2068  2195  2086  2044  4888  1012  2061  1045  1005  2310  2074  2377
  8499  1999  2254  1997 10476  1998  2035  1997  1996 12883  2013  4888
  2020  4964  1012  1996  2208  2743 15299  2006  2026  3080 19838  3272
  2005  3127  1023  1012  7539  1010  2023  2001  1037  2307  2208  1012
  1045  2347  1005  1056  7568  2005  2009  1010  2004  6208  2605  3475
  1005  1056  3391  5875  2000  2033  1010  2021  1045  2179  3000  2000
  2022  3376  1998  1996  2208  2377  4569  1012  2044  2383  2074  2272
  2125  1997  2304  5210  1998  4071  5390  1010  1996  2126  2017  2175
  2055 20727  2105  2003  1037  2978  2367  1012  2045  2024  2261 14568
  2030  9781  4249  2000 11041  1999  1010  2021  2017  2031  1996  3754
  2000 21676  1998  2017  2069  2031  2028  5023  6085  2738  2084  2048
  1010  2029  2087  2867  2052  2031  2763  5407  2109  2000  2065  2027
  1005  2310  2042  2652  2144  1996  2927  1997  1996  2186  1012  1045
  2145  2228  2304  5210  2003  1996  2087  4569  2039  2000  2023  2391
  1010  2021  2023  2003  2307  1010  2038  1037  2307  2466  1010  2307
  4292  1010  1998  1996  2208  2377  2003  4569  1012   102]",420
