project,id,game_name_display,review,review_date,combined_rating,annotation_certainty,is-review-bombing,is-rating-game-related,criticism-praise-game-content,criticism-praise-developer-publisher,criticism-praise-ideological,criticism-praise-political,review_bomb_reason,review_bomb_type,source,rating,input_ids,review_length
Ukraine-Russia-Support,91992449,The Witcher 3: Wild Hunt,Nicee **** .Good buy this very nice very verygoooooooodddddd ı love this game  very very very gooodddddd,10.03.2022,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Metacritic,10.0,"[  101  3835  2063  1008  1008  1008  1008  1012  2204  4965  2023  2200
  3835  2200  2200  3995  9541  9541  9541  7716 14141 14141  2094  1104
  2293  2023  2208  2200  2200  2200 27571  7716 14141 14141  2094   102]",67
Ukraine-Russia-Support,91992450,S.T.A.L.K.E.R.: Call of Pripyat,"Very heavy and deep atmosphere. Didn't play with any mods, exept one which allows you to change FoV, and still had a very bug free experience despite what I've heard online. It even looks fairly decend for its age, especially with max settings and the built-in DX11 Lighting. Definitely worth it!",29.03.2022 22:31:30,Empfohlen,88.88888888888889,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101  2200  3082  1998  2784  7224  1012  2134  1005  1056  2377  2007
  2151 16913  2015  1010  4654 23606  2028  2029  4473  2017  2000  2689
  1042  4492  1010  1998  2145  2018  1037  2200 11829  2489  3325  2750
  2054  1045  1005  2310  2657  3784  1012  2009  2130  3504  7199 11703
 10497  2005  2049  2287  1010  2926  2007  4098 10906  1998  1996  2328
  1011  1999  1040  2595 14526  7497  1012  5791  4276  2009   999   102]",138
Ukraine-Russia-Support,91992451,Cyberpunk 2077,"Game is awesome. It has its own ups and downs, but that is really next gen with old school approach.",08.03.2022,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Metacritic,10.0,"[  101  2208  2003 12476  1012  2009  2038  2049  2219 11139  1998 12482
  1010  2021  2008  2003  2428  2279  8991  2007  2214  2082  3921  1012
   102]",47
Ukraine-Russia-Support,91992452,Cyberpunk 2077,"Oh yeah, you know what? Go to hell!
Since when have games been associated with politics? Why are Russian gamers worse than others? How are they related to government decisions? And why did it become normal to hate all Russian people? This is already discrimination based on nationality. You just rake everyone under the same brush! Damn racists! Of the Russian gamers, no one supports what the Russian government is doing now.
Didn't expect this from CDPR. Went to delete your damn games. Good luck in creating Polish shooters!",03.03.2022,Nicht empfohlen,88.88888888888889,Ja,Nein,Nein,Ja,Ja,Ja,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Metacritic,0.0,"[  101  2821  3398  1010  2017  2113  2054  1029  2175  2000  3109   999
  2144  2043  2031  2399  2042  3378  2007  4331  1029  2339  2024  2845
 27911  2015  4788  2084  2500  1029  2129  2024  2027  3141  2000  2231
  6567  1029  1998  2339  2106  2009  2468  3671  2000  5223  2035  2845
  2111  1029  2023  2003  2525  9147  2241  2006 10662  1012  2017  2074
 26008  3071  2104  1996  2168  8248   999  4365 16939  2015   999  1997
  1996  2845 27911  2015  1010  2053  2028  6753  2054  1996  2845  2231
  2003  2725  2085  1012  2134  1005  1056  5987  2023  2013  8561  2099
  1012  2253  2000  3972 12870  2115  4365  2399  1012  2204  6735  1999
  4526  3907 28310   999   102]",223
Ukraine-Russia-Support,91992453,The Witcher 2: Assassins of Kings Enhanced Edition,"CDPR, where were you when the Belarusians came to agree on localization. When we tried to build a good relationship. We've heard rejections on all your projects.
Did you support Belarusians in 2020? Where and how? It wasn't.
Why are you punishing people who are now helping Ukrainians in every possible way?",03.03.2022 16:13:34,Nicht empfohlen,88.88888888888889,Ja,Nein,Nein,Ja,Nein,Ja,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101  8561  2099  1010  2073  2020  2017  2043  1996 15626  2015  2234
  2000  5993  2006  2334  3989  1012  2043  2057  2699  2000  3857  1037
  2204  3276  1012  2057  1005  2310  2657 13893  2015  2006  2035  2115
  3934  1012  2106  2017  2490 15626  2015  1999 12609  1029  2073  1998
  2129  1029  2009  2347  1005  1056  1012  2339  2024  2017 16385  2075
  2111  2040  2024  2085  5094  5969  2015  1999  2296  2825  2126  1029
   102]",141
Ukraine-Russia-Support,91992454,Frostpunk,Easy to pick up. Hard to stop/put down. Harder still to master. Something always happens to challenge you during the game. Never lets up. Addicting gameplay. Excellent atmosphere. Unique.,27.02.2022 15:04:37,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101  3733  2000  4060  2039  1012  2524  2000  2644  1013  2404  2091
  1012  6211  2145  2000  3040  1012  2242  2467  6433  2000  4119  2017
  2076  1996  2208  1012  2196 11082  2039  1012 26855  2075 11247  1012
  6581  7224  1012  4310  1012   102]",81
Ukraine-Russia-Support,91992455,The Witcher 2: Assassins of Kings Enhanced Edition,Hippity-hoppity Poland is Russian property.,10.03.2022 08:20:13,Nicht empfohlen,88.88888888888889,Ja,Nein,Nein,Nein,Nein,Ja,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101  5099 23270  2100  1011  6154 23270  2100  3735  2003  2845  3200
  1012   102]",26
Ukraine-Russia-Support,91992456,Thronebreaker: The Witcher Tales,"Just curious, you ever play Gwent?",06.03.2022 00:56:18,Empfohlen,77.77777777777779,Nein,Ja,Nein,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,[  101  2074  8025  1010  2017  2412  2377 11697  2102  1029   102],21
Ukraine-Russia-Support,91992457,The Witcher 3: Wild Hunt,"This game was my first introduction to the Witcher universe, but that didn't hinder the fantastic experience that this game has to offer. The story, the gameplay, the graphics were all excellent. Definitely not perfect, however any shortcomings the game has doesn't take away from the immersive and engaging world that CD Project Red brought to life. And if you add the right mods, this game really reaches the pinnacle of gaming.",17.03.2022,Empfohlen,100.0,Nein,Ja,Ja,Ja,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Metacritic,9.0,"[  101  2023  2208  2001  2026  2034  4955  2000  1996  6965  2121  5304
  1010  2021  2008  2134  1005  1056 17666  2121  1996 10392  3325  2008
  2023  2208  2038  2000  3749  1012  1996  2466  1010  1996 11247  1010
  1996  8389  2020  2035  6581  1012  5791  2025  3819  1010  2174  2151
  2460 18935  2015  1996  2208  2038  2987  1005  1056  2202  2185  2013
  1996 10047 16862  3512  1998 11973  2088  2008  3729  2622  2417  2716
  2000  2166  1012  1998  2065  2017  5587  1996  2157 16913  2015  1010
  2023  2208  2428  6561  1996 26007  1997 10355  1012   102]",178
Ukraine-Russia-Support,91992458,The Witcher 3: Wild Hunt,Why is there combat in my sex game? I don't understand why anyone would want to play this,27.02.2022,Nicht empfohlen,100.0,Nein,Ja,Ja,Nein,Ja,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Metacritic,0.0,"[ 101 2339 2003 2045 4337 1999 2026 3348 2208 1029 1045 2123 1005 1056
 3305 2339 3087 2052 2215 2000 2377 2023  102]",23
Ukraine-Russia-Support,91992459,The Witcher 3: Wild Hunt,"Amazing game. Not without its flaws, one of the best in its kind nonetheless.",04.03.2022,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Metacritic,10.0,"[  101  6429  2208  1012  2025  2302  2049 21407  1010  2028  1997  1996
  2190  1999  2049  2785  9690  1012   102]",37
Ukraine-Russia-Support,91992460,Thronebreaker: The Witcher Tales,Not very recommended.,09.03.2022 16:05:34,Nicht empfohlen,88.88888888888889,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,[ 101 2025 2200 6749 1012  102],6
Ukraine-Russia-Support,91992461,Cyberpunk 2077,"Unfortunately we all have a deal with a Frankenstein. So sad, so sad. The Witcher 3 was a masterpiece and we all were expecting something more brighter, but what we get is a junk sadly!",27.03.2022,Nicht empfohlen,88.88888888888889,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Metacritic,0.0,"[  101  6854  2057  2035  2031  1037  3066  2007  1037 22478  1012  2061
  6517  1010  2061  6517  1012  1996  6965  2121  1017  2001  1037 17743
  1998  2057  2035  2020  8074  2242  2062 16176  1010  2021  2054  2057
  2131  2003  1037 18015 13718   999   102]",82
Ukraine-Russia-Support,91992462,S.T.A.L.K.E.R.: Call of Pripyat,Great game for exploring and atmosphere,11.03.2022 22:45:25,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,[  101  2307  2208  2005 11131  1998  7224   102],15
